author_id,retweet_count,reply_count,like_count,followers_count,num_tweets
2702596392,0,0,0,0.0,0.0
2728815626,0,0,0,0.0,0.0
2731368827,2,0,3,0.0,27.0
27338253,5,1,2,0.0,0.0
275161038,0,0,0,0.0,0.0
2752871725,0,0,0,0.0,0.0
2755085226,3,0,0,1744.0,0.0
27604909,2,0,2,3445.0,0.0
2763224535,1,0,0,429.0,0.0
276673200,1,0,0,2038.0,0.0
277374765,0,0,0,382.0,0.0
2774082306,5,1,10,309.0,0.0
2778438313,0,1,0,744.0,0.0
2786042381,1,0,2,3399.0,0.0
2815495144,2,0,8,2407.0,201.0
2831076570,0,0,2,2943.0,0.0
2838910948,1,0,1,363.0,21.0
2848522865,0,0,0,951.0,0.0
2865933819,1,0,1,155.0,0.0
2870847088,0,0,0,65.0,0.0
2876614465,0,0,0,100.0,0.0
2885996262,0,0,0,711.0,0.0
2891140991,0,0,0,208.0,0.0
2895317462,53,1,86,151014.0,0.0
2902144310,3,0,6,549.0,104.0
2904077686,0,0,0,2179.0,0.0
2912461368,9,0,7,4726.0,0.0
2915976435,0,0,0,891.0,0.0
2933447393,1,0,0,29338.0,0.0
2937820937,0,0,0,19861.0,0.0
2942192584,0,0,2,156.0,0.0
2951040250,3,0,2,232.0,0.0
295586478,3,0,2,2821.0,0.0
2966261878,0,0,1,1085.0,0.0
299929671,0,0,1,376.0,22.0
29994487,3,0,1,562.0,0.0
3008367003,0,0,1,224.0,0.0
3043024659,0,0,0,1471.0,14.0
3058852096,0,0,1,396.0,70.0
3080528536,0,0,3,883.0,0.0
308596147,5,0,2,1449.0,0.0
308843914,0,1,0,60.0,0.0
3092387296,0,0,0,976.0,0.0
3099195531,0,1,0,1087.0,0.0
3126925641,2,0,2,1291.0,0.0
3129607930,6,0,6,2392.0,0.0
313339878,1,0,0,199.0,0.0
31460217,0,1,2,1321.0,0.0
31528137,0,0,1,9397.0,0.0
3154810489,3,0,3,1352.0,0.0
31558348,0,0,1,132.0,0.0
3159893342,14,0,21,1088.0,32.0
316935868,0,1,1,357.0,0.0
3169870233,2,0,0,14.0,0.0
3171561497,10,1,17,5820.0,0.0
3176195979,5,0,4,100.0,3.0
3191061290,0,0,0,1305.0,0.0
3226297329,1,0,3,1752.0,0.0
323658480,2,0,3,1223.0,0.0
32411540,0,0,0,700.0,0.0
3243195653,0,0,0,267.0,0.0
3243544179,2,0,3,2711.0,0.0
324539863,6,1,16,18305.0,0.0
3252272020,0,0,0,397.0,0.0
3257823641,0,0,0,110.0,0.0
3264958412,1,0,2,2776.0,0.0
3266995328,0,0,0,2245.0,0.0
3267446204,1,0,0,10118.0,3.0
3278393078,0,0,0,3.0,701.0
3280979995,0,0,0,762.0,0.0
3291032940,0,0,0,78.0,0.0
3298665163,0,0,0,24.0,11.0
3299813624,0,0,0,14.0,15.0
3300312082,1,0,0,23.0,8.0
3305954092,0,0,0,95.0,0.0
3307370273,0,0,0,106.0,0.0
3312566842,3,1,2,1107.0,0.0
3344834374,6,0,9,16120.0,0.0
3360091481,0,0,0,8432.0,0.0
3368849687,0,0,0,13038.0,0.0
3375399441,7,0,10,173.0,0.0
3375560470,0,0,0,24.0,0.0
3393448144,3,1,7,346.0,16.0
33962758,74,10,92,174980.0,0.0
33994157,0,0,0,290.0,8.0
346277495,1,0,0,43.0,2.0
346479186,1,0,0,5766.0,0.0
35367022,8,0,8,4525.0,0.0
357281199,14,6,9,3722.0,0.0
3586271,5,1,10,17503.0,0.0
359277818,0,0,0,297.0,0.0
360073161,0,0,0,1837.0,0.0
361289499,6,0,0,1123598.0,0.0
362471511,3,0,2,2510.0,0.0
362625515,1,1,1,1376.0,0.0
365015892,0,0,0,3692.0,0.0
365436644,0,0,0,5961.0,0.0
367417492,0,0,0,181.0,0.0
37425106,6,0,4,786.0,0.0
376626032,9,0,7,5494.0,0.0
379481082,6,1,7,59405.0,0.0
379536369,0,1,1,985.0,0.0
3970701,9,5,11,583.0,0.0
40084970,0,0,4,98.0,0.0
40474334,0,0,1,278.0,0.0
40631256,0,0,1,821.0,69.0
406948902,1,1,0,0.0,16.0
411088326,1,1,0,0.0,5.0
41766560,4,0,0,0.0,0.0
420414374,6,0,10,0.0,0.0
423167129,0,0,4,0.0,0.0
42436982,5,1,16,0.0,0.0
425257330,0,0,0,0.0,0.0
42595500,0,0,1,0.0,0.0
42744893,0,0,0,0.0,0.0
429334428,24,2,37,0.0,0.0
43949721,10,1,15,0.0,0.0
44600157,0,0,0,0.0,0.0
449271520,3,1,2,0.0,0.0
465885058,1,0,1,0.0,0.0
476192272,3,1,11,0.0,0.0
476786738,1,0,4,0.0,0.0
47789220,0,0,1,0.0,0.0
48093881,147,20,180,0.0,0.0
48326681,0,0,0,0.0,48.0
489212574,4,0,2,0.0,0.0
491575884,0,0,0,0.0,0.0
49311606,11,0,3,0.0,0.0
493367558,7,0,7,0.0,0.0
49458064,0,1,1,0.0,0.0
495390475,0,0,1,0.0,0.0
497995255,6,0,13,0.0,0.0
49942644,1,0,5,0.0,0.0
505373384,13,5,15,0.0,0.0
50651064,0,0,1,0.0,0.0
51545415,0,0,0,0.0,0.0
515636297,0,1,1,0.0,0.0
519800095,2,2,3,0.0,0.0
54575737,5,0,4,0.0,0.0
54866589,0,0,1,0.0,0.0
55201046,0,0,0,0.0,40.0
55221252,4,0,0,0.0,0.0
569869666,0,0,0,0.0,0.0
581241318,0,0,0,0.0,0.0
58222519,0,0,0,0.0,0.0
586559221,2,0,2,0.0,0.0
5891002,2,0,2,0.0,0.0
59514829,1,0,0,0.0,0.0
599714793,0,0,0,0.0,0.0
60050283,5,1,17,0.0,9.0
607498773,0,0,0,0.0,0.0
62768919,0,0,2,0.0,13.0
630027659,0,0,0,0.0,0.0
63064338,3,0,4,0.0,0.0
64777861,1,0,1,0.0,0.0
64954849,4,0,4,0.0,0.0
6593952,4,1,5,0.0,0.0
666913,0,0,0,0.0,0.0
69360421,0,0,0,0.0,0.0
703401288,0,0,0,0.0,0.0
719153,0,0,2,0.0,0.0
72288099,0,0,0,0.0,17.0
7264292,4,0,3,0.0,0.0
7441202,2,0,1,0.0,0.0
76609847,0,0,0,0.0,8.0
7760892,0,0,2,0.0,0.0
7766872,1,0,0,0.0,0.0
776824056,0,0,0,0.0,0.0
814979070,1,0,0,0.0,0.0
815450888,7,0,7,0.0,0.0
81929622,0,0,0,0.0,0.0
8334322,1,0,4,0.0,0.0
8467092,0,0,0,0.0,0.0
86102825,0,0,0,0.0,0.0
861484488,0,0,0,0.0,20.0
86948689,1,0,8,0.0,76.0
875122621,1,0,2,0.0,0.0
886570778,1,0,0,0.0,0.0
905203063,0,0,0,0.0,0.0
94095032,8,1,1,0.0,15.0
95382238,0,0,0,0.0,0.0
96736736,0,0,1,0.0,0.0
9750352,0,0,0,0.0,0.0
9926812,0,0,1,0.0,0.0
